file_path,filename,year,run_label,telescope,date_obs,object_raw,object_clean,imagetyp_raw,imagetyp,filter_raw,filter_canonical,exptime,ra,dec,airmass,naxis1,naxis2,xbinning,ybinning,ccd_temp,observer,instrume,simbad_name,simbad_ra,simbad_dec,simbad_type,error
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/HD84937_Mon Mar  1 2021_23.15.57_00037.fits,HD84937_Mon Mar  1 2021_23.15.57_00037.fits,2021,202103OHP_M2,T152,2021-03-01T23:07:36,HD84937,HD84937,,science,,,499.9999,,,,2048,1,,,,,DU940P_BV,HD  84937,147.233747,13.744257,Peculiar Star,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/Moon_Tue Mar  2 2021_01.15.09_00038.fits,Moon_Tue Mar  2 2021_01.15.09_00038.fits,2021,202103OHP_M2,T152,2021-03-02T01:14:38,Moon,Moon,,science,,,30.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/Moon_Tue Mar  2 2021_01.19.07_00039.fits,Moon_Tue Mar  2 2021_01.19.07_00039.fits,2021,202103OHP_M2,T152,2021-03-02T01:18:57,Moon,Moon,,science,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/V_Y_CVn_Tue Mar  2 2021_04.00.03_00051.fits,V_Y_CVn_Tue Mar  2 2021_04.00.03_00051.fits,2021,202103OHP_M2,T152,2021-03-02T03:58:32,V,V,,science,,,90.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/betaDra_Tue Mar  2 2021_04.12.23_00052.fits,betaDra_Tue Mar  2 2021_04.12.23_00052.fits,2021,202103OHP_M2,T152,2021-03-02T04:12:12,betaDra,betaDra,,science,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/betaUMa_Tue Mar  2 2021_03.16.06_00047.fits,betaUMa_Tue Mar  2 2021_03.16.06_00047.fits,2021,202103OHP_M2,T152,2021-03-02T03:15:55,betaUMa,betaUMa,,science,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF10_Mon Mar  1 2021_20.05.33_00013.fits,FF10_Mon Mar  1 2021_20.05.33_00013.fits,2021,202103OHP_M2,T152,2021-03-01T20:05:22,,,,flat,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF10_Mon Mar  1 2021_20.07.02_00014.fits,FF10_Mon Mar  1 2021_20.07.02_00014.fits,2021,202103OHP_M2,T152,2021-03-01T20:06:51,,,,flat,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF10_Mon Mar  1 2021_20.07.18_00015.fits,FF10_Mon Mar  1 2021_20.07.18_00015.fits,2021,202103OHP_M2,T152,2021-03-01T20:07:08,,,,flat,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF10_Mon Mar  1 2021_20.08.26_00016.fits,FF10_Mon Mar  1 2021_20.08.26_00016.fits,2021,202103OHP_M2,T152,2021-03-01T20:08:16,,,,flat,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF10_Mon Mar  1 2021_20.08.39_00017.fits,FF10_Mon Mar  1 2021_20.08.39_00017.fits,2021,202103OHP_M2,T152,2021-03-01T20:08:29,,,,flat,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF7_Mon Mar  1 2021_20.02.18_00009.fits,FF7_Mon Mar  1 2021_20.02.18_00009.fits,2021,202103OHP_M2,T152,2021-03-01T20:02:11,,,,flat,,,7.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF7_Mon Mar  1 2021_20.02.48_00010.fits,FF7_Mon Mar  1 2021_20.02.48_00010.fits,2021,202103OHP_M2,T152,2021-03-01T20:02:45,,,,flat,,,2.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF7_Mon Mar  1 2021_20.03.51_00011.fits,FF7_Mon Mar  1 2021_20.03.51_00011.fits,2021,202103OHP_M2,T152,2021-03-01T20:03:49,,,,flat,,,2.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF7_Mon Mar  1 2021_20.04.40_00012.fits,FF7_Mon Mar  1 2021_20.04.40_00012.fits,2021,202103OHP_M2,T152,2021-03-01T20:04:37,,,,flat,,,2.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF8_Mon Mar  1 2021_20.01.26_00008.fits,FF8_Mon Mar  1 2021_20.01.26_00008.fits,2021,202103OHP_M2,T152,2021-03-01T20:01:18,,,,flat,,,8.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF_Mon Mar  1 2021_19.57.02_00005.fits,FF_Mon Mar  1 2021_19.57.02_00005.fits,2021,202103OHP_M2,T152,2021-03-01T19:56:51,,,,flat,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF_Mon Mar  1 2021_19.58.20_00006.fits,FF_Mon Mar  1 2021_19.58.20_00006.fits,2021,202103OHP_M2,T152,2021-03-01T19:58:10,,,,flat,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/FF_Mon Mar  1 2021_19.59.58_00007.fits,FF_Mon Mar  1 2021_19.59.58_00007.fits,2021,202103OHP_M2,T152,2021-03-01T19:59:48,,,,flat,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/ThAr_Mon Mar  1 2021_20.09.50_00018.fits,ThAr_Mon Mar  1 2021_20.09.50_00018.fits,2021,202103OHP_M2,T152,2021-03-01T20:09:47,,,,arc,,,2.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/ThAr_Mon Mar  1 2021_20.13.43_00019.fits,ThAr_Mon Mar  1 2021_20.13.43_00019.fits,2021,202103OHP_M2,T152,2021-03-01T20:13:33,,,,arc,,,10.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/ThAr_Mon Mar  1 2021_20.14.11_00020.fits,ThAr_Mon Mar  1 2021_20.14.11_00020.fits,2021,202103OHP_M2,T152,2021-03-01T20:14:06,,,,arc,,,5.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/ThAr_Mon Mar  1 2021_20.15.10_00021.fits,ThAr_Mon Mar  1 2021_20.15.10_00021.fits,2021,202103OHP_M2,T152,2021-03-01T20:15:05,,,,arc,,,4.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/biais_Mon Mar  1 2021_20.59.18_00024.fits,biais_Mon Mar  1 2021_20.59.18_00024.fits,2021,202103OHP_M2,T152,2021-03-01T20:59:17,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/biais_Mon Mar  1 2021_20.59.22_00025.fits,biais_Mon Mar  1 2021_20.59.22_00025.fits,2021,202103OHP_M2,T152,2021-03-01T20:59:21,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/biais_Mon Mar  1 2021_20.59.24_00026.fits,biais_Mon Mar  1 2021_20.59.24_00026.fits,2021,202103OHP_M2,T152,2021-03-01T20:59:23,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/biais_Mon Mar  1 2021_20.59.25_00027.fits,biais_Mon Mar  1 2021_20.59.25_00027.fits,2021,202103OHP_M2,T152,2021-03-01T20:59:25,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/biais_Mon Mar  1 2021_20.59.27_00028.fits,biais_Mon Mar  1 2021_20.59.27_00028.fits,2021,202103OHP_M2,T152,2021-03-01T20:59:26,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/biais_Mon Mar  1 2021_20.59.28_00029.fits,biais_Mon Mar  1 2021_20.59.28_00029.fits,2021,202103OHP_M2,T152,2021-03-01T20:59:28,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/calibration/biais_Mon Mar  1 2021_20.59.29_00030.fits,biais_Mon Mar  1 2021_20.59.29_00030.fits,2021,202103OHP_M2,T152,2021-03-01T20:59:29,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/kep_cnc_Mon Mar  1 2021_22.41.25_00035.fits,kep_cnc_Mon Mar  1 2021_22.41.25_00035.fits,2021,202103OHP_M2,T152,2021-03-01T22:39:25,kep,kep,,science,,,120.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/muUMa_Tue Mar  2 2021_03.36.45_00049.fits,muUMa_Tue Mar  2 2021_03.36.45_00049.fits,2021,202103OHP_M2,T152,2021-03-02T03:36:14,muUMa,muUMa,,science,,,30.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/20210301/upsHer_Tue Mar  2 2021_03.29.16_00048.fits,upsHer_Tue Mar  2 2021_03.29.16_00048.fits,2021,202103OHP_M2,T152,2021-03-02T03:27:45,upsHer,upsHer,,science,,,90.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/FF_Thu Mar  4 2021_18.31.45_00097.fits,FF_Thu Mar  4 2021_18.31.45_00097.fits,2021,202103OHP_M2,T152,2021-03-04T18:31:40,,,,flat,,,5.00001,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/FF_Thu Mar  4 2021_18.32.28_00098.fits,FF_Thu Mar  4 2021_18.32.28_00098.fits,2021,202103OHP_M2,T152,2021-03-04T18:32:18,,,,flat,,,10.0001,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/FF_Thu Mar  4 2021_18.33.02_00099.fits,FF_Thu Mar  4 2021_18.33.02_00099.fits,2021,202103OHP_M2,T152,2021-03-04T18:32:51,,,,flat,,,10.0001,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/FF_Thu Mar  4 2021_18.33.24_00100.fits,FF_Thu Mar  4 2021_18.33.24_00100.fits,2021,202103OHP_M2,T152,2021-03-04T18:33:13,,,,flat,,,10.0001,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/FF_Thu Mar  4 2021_18.33.42_00101.fits,FF_Thu Mar  4 2021_18.33.42_00101.fits,2021,202103OHP_M2,T152,2021-03-04T18:33:32,,,,flat,,,10.0001,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/FF_Thu Mar  4 2021_18.33.59_00102.fits,FF_Thu Mar  4 2021_18.33.59_00102.fits,2021,202103OHP_M2,T152,2021-03-04T18:33:48,,,,flat,,,10.0001,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/HIP28159_Thu Mar  4 2021_18.59.58_00106.fits,HIP28159_Thu Mar  4 2021_18.59.58_00106.fits,2021,202103OHP_M2,T152,2021-03-04T18:44:58,HIP28159,HIP28159,,science,,,900.0001,,,,2048,1,,,,,DU940P_BV,HD  40040,89.257401,15.741366,High-PM Star,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/HIP29716_Thu Mar  4 2021_19.18.05_00107.fits,HIP29716_Thu Mar  4 2021_19.18.05_00107.fits,2021,202103OHP_M2,T152,2021-03-04T19:08:05,HIP29716,HIP29716,,science,,,600.0,,,,2048,1,,,,,DU940P_BV,HD  43318,93.892771,-0.512189,High-PM Star,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/HIP34017_Thu Mar  4 2021_19.36.32_00108.fits,HIP34017_Thu Mar  4 2021_19.36.32_00108.fits,2021,202103OHP_M2,T152,2021-03-04T19:26:32,HIP34017,HIP34017,,science,,,600.0,,,,2048,1,,,,,DU940P_BV,HD  52711,105.876913,29.337081,High-PM Star,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/HIP36491_Thu Mar  4 2021_20.07.44_00109.fits,HIP36491_Thu Mar  4 2021_20.07.44_00109.fits,2021,202103OHP_M2,T152,2021-03-04T19:52:44,HIP36491,HIP36491,,science,,,900.0001,,,,2048,1,,,,,DU940P_BV,HD  59374,112.620903,18.961282,High-PM Star,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/HIP36855_Thu Mar  4 2021_20.36.46_00110.fits,HIP36855_Thu Mar  4 2021_20.36.46_00110.fits,2021,202103OHP_M2,T152,2021-03-04T20:21:46,HIP36855,HIP36855,,science,,,900.0001,,,,2048,1,,,,,DU940P_BV,HD  59875,113.66317,51.545748,Spectroscopic Binary,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/HIP37789_Thu Mar  4 2021_20.56.42_00111.fits,HIP37789_Thu Mar  4 2021_20.56.42_00111.fits,2021,202103OHP_M2,T152,2021-03-04T20:46:42,HIP37789,HIP37789,,science,,,600.0,,,,2048,1,,,,,DU940P_BV,HD  62301,116.234137,39.556365,High-PM Star,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/HIP38541_Thu Mar  4 2021_21.18.41_00112.fits,HIP38541_Thu Mar  4 2021_21.18.41_00112.fits,2021,202103OHP_M2,T152,2021-03-04T21:03:40,HIP38541,HIP38541,,science,,,900.0001,,,,2048,1,,,,,DU940P_BV,HD  64090,118.388004,30.605071,Peculiar Star,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/HIP41544_Thu Mar  4 2021_21.48.06_00113.fits,HIP41544_Thu Mar  4 2021_21.48.06_00113.fits,2021,202103OHP_M2,T152,2021-03-04T21:33:06,HIP41544,HIP41544,,science,,,900.0001,,,,2048,1,,,,,DU940P_BV,HD  71089,127.077157,56.601481,High-PM Star,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/HIP42356_Thu Mar  4 2021_22.12.02_00114.fits,HIP42356_Thu Mar  4 2021_22.12.02_00114.fits,2021,202103OHP_M2,T152,2021-03-04T21:57:02,HIP42356,HIP42356,,science,,,900.0001,,,,2048,1,,,,,DU940P_BV,HD  73226,129.535446,26.048977,High-PM Star,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/HIP43393_Thu Mar  4 2021_22.41.57_00115.fits,HIP43393_Thu Mar  4 2021_22.41.57_00115.fits,2021,202103OHP_M2,T152,2021-03-04T22:25:16,HIP43393,HIP43393,,science,,,1000.0,,,,2048,1,,,,,DU940P_BV,HD  75530,132.587503,-5.536028,High-PM Star,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/HIP49942_Thu Mar  4 2021_23.02.39_00116.fits,HIP49942_Thu Mar  4 2021_23.02.39_00116.fits,2021,202103OHP_M2,T152,2021-03-04T22:47:39,HIP49942,HIP49942,,science,,,900.0001,,,,2048,1,,,,,DU940P_BV,HD  88371,152.950286,23.755196,High-PM Star,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/ThAr_Thu Mar  4 2021_18.34.37_00103.fits,ThAr_Thu Mar  4 2021_18.34.37_00103.fits,2021,202103OHP_M2,T152,2021-03-04T18:34:33,,,,arc,,,3.0001,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/ThAr_Thu Mar  4 2021_18.35.01_00104.fits,ThAr_Thu Mar  4 2021_18.35.01_00104.fits,2021,202103OHP_M2,T152,2021-03-04T18:34:58,,,,arc,,,3.0001,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/ThAr_Thu Mar  4 2021_18.35.08_00105.fits,ThAr_Thu Mar  4 2021_18.35.08_00105.fits,2021,202103OHP_M2,T152,2021-03-04T18:35:04,,,,arc,,,3.0001,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/biais_Thu Mar  4 2021_18.27.56_00093.fits,biais_Thu Mar  4 2021_18.27.56_00093.fits,2021,202103OHP_M2,T152,2021-03-04T18:27:55,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/biais_Thu Mar  4 2021_18.27.59_00094.fits,biais_Thu Mar  4 2021_18.27.59_00094.fits,2021,202103OHP_M2,T152,2021-03-04T18:27:59,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/biais_Thu Mar  4 2021_18.28.02_00095.fits,biais_Thu Mar  4 2021_18.28.02_00095.fits,2021,202103OHP_M2,T152,2021-03-04T18:28:01,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/2021_03_04_galaxie/biais_Thu Mar  4 2021_18.28.05_00096.fits,biais_Thu Mar  4 2021_18.28.05_00096.fits,2021,202103OHP_M2,T152,2021-03-04T18:28:05,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Mon_Mar__2_2020_20.29.57_00001.fits,biais_Mon_Mar__2_2020_20.29.57_00001.fits,2021,202103OHP_M2,T152,2020-03-02T20:29:56,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Mon_Mar__2_2020_20.30.12_00002.fits,biais_Mon_Mar__2_2020_20.30.12_00002.fits,2021,202103OHP_M2,T152,2020-03-02T20:30:11,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Mon_Mar__2_2020_20.30.45_00003.fits,biais_Mon_Mar__2_2020_20.30.45_00003.fits,2021,202103OHP_M2,T152,2020-03-02T20:30:45,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Mon_Mar__2_2020_20.31.04_00004.fits,biais_Mon_Mar__2_2020_20.31.04_00004.fits,2021,202103OHP_M2,T152,2020-03-02T20:31:04,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Mon_Mar__2_2020_20.31.33_00005.fits,biais_Mon_Mar__2_2020_20.31.33_00005.fits,2021,202103OHP_M2,T152,2020-03-02T20:31:33,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Mon_Mar__2_2020_20.31.39_00006.fits,biais_Mon_Mar__2_2020_20.31.39_00006.fits,2021,202103OHP_M2,T152,2020-03-02T20:31:38,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Tue_Mar__3_2020_04.18.24_00074.fits,biais_Tue_Mar__3_2020_04.18.24_00074.fits,2021,202103OHP_M2,T152,2020-03-03T04:18:23,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Tue_Mar__3_2020_04.18.30_00075.fits,biais_Tue_Mar__3_2020_04.18.30_00075.fits,2021,202103OHP_M2,T152,2020-03-03T04:18:29,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Tue_Mar__3_2020_04.18.31_00076.fits,biais_Tue_Mar__3_2020_04.18.31_00076.fits,2021,202103OHP_M2,T152,2020-03-03T04:18:30,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Tue_Mar__3_2020_04.18.32_00077.fits,biais_Tue_Mar__3_2020_04.18.32_00077.fits,2021,202103OHP_M2,T152,2020-03-03T04:18:31,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Tue_Mar__3_2020_04.18.33_00078.fits,biais_Tue_Mar__3_2020_04.18.33_00078.fits,2021,202103OHP_M2,T152,2020-03-03T04:18:33,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Tue_Mar__3_2020_04.18.35_00079.fits,biais_Tue_Mar__3_2020_04.18.35_00079.fits,2021,202103OHP_M2,T152,2020-03-03T04:18:34,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Tue_Mar__3_2020_04.18.36_00080.fits,biais_Tue_Mar__3_2020_04.18.36_00080.fits,2021,202103OHP_M2,T152,2020-03-03T04:18:35,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Tue_Mar__3_2020_04.18.37_00081.fits,biais_Tue_Mar__3_2020_04.18.37_00081.fits,2021,202103OHP_M2,T152,2020-03-03T04:18:37,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/biais_Tue_Mar__3_2020_04.18.42_00082.fits,biais_Tue_Mar__3_2020_04.18.42_00082.fits,2021,202103OHP_M2,T152,2020-03-03T04:18:42,,,,bias,,,1e-05,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/cathode_creuse_Tue_Mar__3_2020_04.21.52_00091.fits,cathode_creuse_Tue_Mar__3_2020_04.21.52_00091.fits,2021,202103OHP_M2,T152,2020-03-03T04:21:48,,,,arc,,,3.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/cathode_creuse_Tue_Mar__3_2020_04.22.46_00093.fits,cathode_creuse_Tue_Mar__3_2020_04.22.46_00093.fits,2021,202103OHP_M2,T152,2020-03-03T04:22:43,,,,arc,,,3.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/cathode_creuse_Tue_Mar__3_2020_04.22.53_00094.fits,cathode_creuse_Tue_Mar__3_2020_04.22.53_00094.fits,2021,202103OHP_M2,T152,2020-03-03T04:22:50,,,,arc,,,3.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/cathode_creuse_Tue_Mar__3_2020_04.22.58_00095.fits,cathode_creuse_Tue_Mar__3_2020_04.22.58_00095.fits,2021,202103OHP_M2,T152,2020-03-03T04:22:54,,,,arc,,,3.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/cathode_creuse_Tue_Mar__3_2020_04.23.03_00096.fits,cathode_creuse_Tue_Mar__3_2020_04.23.03_00096.fits,2021,202103OHP_M2,T152,2020-03-03T04:22:59,,,,arc,,,3.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/cathode_creuse_Tue_Mar__3_2020_04.23.08_00097.fits,cathode_creuse_Tue_Mar__3_2020_04.23.08_00097.fits,2021,202103OHP_M2,T152,2020-03-03T04:23:04,,,,arc,,,3.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/flat_Mon_Mar__2_2020_20.46.07_00022.fits,flat_Mon_Mar__2_2020_20.46.07_00022.fits,2021,202103OHP_M2,T152,2020-03-02T20:46:04,,,,flat,,,3.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/flat_Mon_Mar__2_2020_20.46.29_00023.fits,flat_Mon_Mar__2_2020_20.46.29_00023.fits,2021,202103OHP_M2,T152,2020-03-02T20:46:25,,,,flat,,,3.0,,,,2048,1,,,,,DU940P_BV,,,,,
/Users/hjmcc/Archive/ohp/202103OHP_M2/DATA/T152/backup2020/nuit1/flat_Mon_Mar__2_2020_20.46.36_00024.fits,flat_Mon_Mar__2_2020_20.46.36_00024.fits,2021,202103OHP_M2,T152,2020-03-02T20:46:33,,,,flat,,,3.0,,,,2048,1,,,,,DU940P_BV,,,,,
